7.480692,2.495160,1.230137,2.292047,1.762137,1.003580,0.863135,-0.349902,-0.036572,0.063850,0.315522,0.185026,
5.528189,3.237149,1.852796,2.058263,1.790570,1.267851,1.016199,0.192911,-0.162520,0.197441,0.480798,0.198175,
6.653132,2.397123,1.565281,3.144823,1.453198,0.861851,1.634611,-0.017800,-0.534332,0.329651,0.686005,0.199260,
6.127173,2.643432,1.956970,2.994628,1.522814,0.929672,1.085685,-0.000831,-0.300630,0.372586,0.584652,0.194342,
6.150655,2.557945,1.986019,3.191659,2.171638,0.844112,0.811361,-0.201628,-0.240747,0.341279,0.543652,0.183997,
4.806085,2.501159,2.221697,3.359680,2.293918,0.446062,0.172230,0.006061,-0.135768,0.387571,0.728259,0.222881,
6.537258,1.265793,2.226047,4.589022,1.665498,0.215805,0.360006,-0.174811,-0.202984,0.522219,0.695548,0.192432,
4.511490,2.665824,2.471101,3.437766,2.720118,1.135104,0.324957,-0.045032,0.108548,0.621293,0.592026,0.134860,
5.704795,2.341539,2.164941,4.051780,2.955282,1.414393,1.259499,0.422508,0.046418,0.707012,0.539952,0.110796,
4.393376,3.067456,3.025024,3.529570,2.534584,1.561360,1.460433,0.844162,0.101440,0.348892,0.470123,0.120789,
6.044865,1.797616,2.849122,5.525271,3.172714,0.811055,1.685288,0.554503,-0.304145,0.440853,0.657710,0.097375,
3.897061,2.590370,2.946225,3.868541,2.846327,1.593227,1.522585,0.973968,0.271236,0.519908,0.510935,0.110243,
5.976039,1.879764,3.402749,4.695184,2.583171,0.860900,0.869788,0.813904,-0.486642,0.633264,0.649478,0.081688,
4.166651,2.810976,3.319090,3.437258,2.187056,1.492111,1.271575,0.762910,0.286665,0.423693,0.480858,0.112160,
5.143075,1.978861,3.531252,3.662534,2.241169,1.984938,1.427547,0.467773,0.018241,0.583108,0.497853,0.096143,
4.795889,2.905467,3.126249,3.625412,2.335417,1.297388,1.453354,0.374919,-0.417914,0.568384,0.492270,0.101074,
4.752011,3.710067,3.403893,2.479924,1.718275,0.482297,1.001976,0.677671,-0.167732,0.407389,0.418288,0.134440,
4.367001,3.620457,3.111439,2.585802,2.060891,0.864194,0.540732,0.479143,0.192345,0.523644,0.464753,0.144046,
4.221589,3.548603,3.147933,3.051526,2.694238,1.255366,0.506474,0.469481,0.407340,0.655476,0.369391,0.109306,
4.642643,3.864690,3.436602,3.263256,3.502819,1.925617,0.882187,0.748816,0.720050,0.683202,0.283977,0.082473,
4.195182,4.027675,3.647747,3.038699,2.688871,2.028468,1.308238,0.912090,0.846736,0.658108,0.299540,0.107328,
4.168626,3.979470,3.681148,3.010459,2.458524,1.669418,1.088238,1.049781,0.797406,0.650584,0.325087,0.116992,
3.775204,3.535694,3.340949,2.928533,2.535225,1.921213,1.395636,1.197307,0.798233,0.588134,0.395259,0.118883,
3.756569,3.586435,3.143489,2.722837,2.470843,2.096168,1.882656,1.464715,0.743644,0.639129,0.405606,0.128340,
3.575333,3.325488,3.093522,2.626257,1.886783,1.561521,1.577895,1.061294,0.719668,0.833980,0.488276,0.143102,
3.528516,3.105550,2.920175,2.659643,2.488710,1.673218,1.319222,0.882790,0.772750,0.846264,0.462099,0.132899,
3.838308,2.988613,2.415530,2.957077,3.560094,2.287895,1.555346,1.109847,0.893770,0.621319,0.410914,0.121859,
3.517557,2.955960,2.663883,2.904012,3.322486,3.027639,2.289301,1.613072,0.959946,0.450262,0.304873,0.136856,
3.535645,3.837678,3.381343,2.643685,3.458391,2.764080,2.186378,1.752886,0.925812,0.629063,0.308059,0.120188,
3.301977,3.463760,3.037950,2.788977,2.900352,2.367148,1.823178,1.645436,0.870139,0.509305,0.330339,0.110240,
3.484286,3.863681,3.310716,2.855090,2.953971,2.095563,1.397539,1.474257,0.423135,0.451810,0.457777,0.098235,
3.563013,3.578310,3.778805,2.548270,2.371713,1.683941,0.981849,1.082913,0.656493,0.312025,0.564338,0.115174,
3.502678,3.231717,3.944061,2.380913,2.336303,1.414756,1.251683,0.732744,1.142784,0.216473,0.604386,0.149766,
3.043290,2.771579,3.072419,2.449215,2.562124,1.833345,2.008412,1.157772,1.169151,0.648483,0.375994,0.132255,
3.054477,3.218669,3.323803,3.149287,3.102911,2.513746,2.030577,1.779363,1.235709,0.543014,0.242803,0.135887,
3.087688,3.386699,4.101393,3.695087,3.134880,3.055932,1.849764,1.730267,1.066839,0.656618,0.346401,0.132461,
3.201023,3.343310,4.051721,3.152945,2.487134,2.805423,2.342211,1.469217,0.826287,0.503404,0.414279,0.108716,
3.475000,3.214835,3.396137,3.044061,2.498645,2.363663,2.333190,1.595393,0.753333,0.562560,0.359336,0.114967,
3.542846,3.170571,3.138298,3.372308,2.747299,2.539348,2.808378,2.268766,1.180637,0.579631,0.198389,0.136280,
3.287569,3.069959,3.302394,3.429725,3.189312,2.563727,2.785236,2.182739,1.119839,0.629174,0.209016,0.156389,
3.070750,2.965457,3.412877,3.271312,3.383236,3.197061,2.665724,2.097500,1.142698,0.163058,0.456803,0.168945,
3.094132,3.011191,2.931218,2.659873,3.058629,2.961208,1.983133,1.590565,1.121954,0.400391,0.356702,0.136562,
3.076388,3.291998,2.897415,2.951419,2.897894,2.550529,1.500214,1.432557,1.414524,0.680992,0.264820,0.133407,
2.903403,2.623420,2.466324,2.567798,1.970259,1.952002,1.593668,1.437770,1.167291,0.838125,0.393161,0.128165,
2.968682,2.548280,2.611331,2.399743,1.936608,1.722484,2.036595,1.566016,1.283694,0.409923,0.532958,0.128438,
2.720376,2.811881,2.445539,1.928042,3.079387,2.261030,2.071627,1.729221,1.632134,0.180164,0.318203,0.128527,
2.502599,2.931589,2.921891,2.545028,3.062632,2.987653,2.396870,1.458640,1.449813,0.115780,0.294611,0.155338,
2.893006,2.354194,2.817062,3.023929,2.307395,2.590056,1.844079,1.362866,1.047537,0.387810,0.250496,0.116506,
3.256009,1.749229,2.401312,2.455924,1.934594,2.680401,1.417793,1.264686,1.030948,0.653877,0.137091,0.079299,
3.155988,2.281718,2.705213,1.439784,2.478882,1.484634,1.049308,1.334592,0.877299,0.760199,0.257734,0.057200,
2.830026,2.735092,3.255172,1.430858,1.874638,1.186913,1.807230,1.441126,0.589142,0.459374,0.428468,0.058882,
2.557449,2.102831,2.567032,1.499938,1.871260,2.096471,2.003167,0.975092,1.591629,0.182321,0.346101,0.105606,
2.271596,2.348762,1.520689,1.380208,2.248250,2.022847,1.638355,1.172118,1.743244,0.420516,0.525111,0.062508,
2.833305,2.593390,1.146066,0.303455,1.275178,1.364329,2.023329,1.198563,1.381231,0.578199,0.551899,0.048675,
5.578652,3.588568,-0.182006,-0.653586,0.515025,1.228171,2.166323,1.041208,1.316852,0.561405,0.405086,0.089619,
7.779675,3.360951,-1.860691,-0.758928,0.964082,0.981787,1.816275,0.878956,1.068844,0.650851,0.415370,0.085976,
6.815003,3.039729,-1.187600,-0.976179,0.663951,0.959043,1.866797,0.918165,0.906645,0.660580,0.440610,0.105029,
7.157420,3.373214,-1.600949,-0.253705,0.941650,0.392984,2.308837,0.980393,1.163738,0.672943,0.534443,0.151968,
7.315943,3.492972,-1.719494,-0.664919,1.395714,0.346892,1.936752,1.036130,1.054676,0.817514,0.451990,0.151481,
6.754993,3.147992,-0.992830,-1.723596,2.300245,0.486920,1.724375,0.822586,1.124360,1.160446,0.509102,0.151530,
6.287479,2.804155,-1.185195,-1.610580,2.523289,0.640862,1.828889,0.298384,1.268546,0.987534,0.530383,0.149740,
6.774609,2.440391,-1.296779,-0.618427,2.493385,0.053646,2.240521,-0.108516,1.245779,0.944392,0.519149,0.181099,
7.299165,1.838218,-1.867894,-0.144906,2.343882,-0.284203,2.485248,-0.298801,1.222761,0.778100,0.587964,0.197398,
6.923237,2.070495,-1.398029,0.416237,1.766794,-0.505005,2.707792,-0.041097,1.078372,0.705373,0.741400,0.215327,
7.093945,2.106003,-1.245836,-0.058237,1.699279,-0.253145,2.263482,0.448777,0.575065,0.641399,0.584366,0.222350,
7.407889,2.003794,-1.341502,0.403634,1.772021,-0.788151,2.371666,0.196687,0.784755,0.585670,0.645667,0.238405,
6.565003,2.505237,-1.449759,-0.308664,1.847591,-0.118543,1.405837,-0.330464,0.977894,0.740119,0.535534,0.132197,
6.625515,3.055156,-1.445189,0.759144,1.531532,-0.895933,1.939606,-0.631210,0.953247,0.389609,0.637266,0.146942,
6.977444,3.521125,-1.614381,0.863120,1.500181,-1.607515,1.793768,-0.899542,1.046034,0.071848,0.532845,0.132346,
7.746972,2.925223,-2.608924,1.721888,2.013188,-2.197297,1.299775,-0.458384,1.620662,-0.386036,0.406373,0.154385,
7.471418,2.400624,-2.476822,1.302443,1.728254,-2.385839,1.112886,-0.460917,1.158466,-0.393697,0.277581,0.157241,
7.527525,1.714032,-2.112717,1.584241,1.712652,-2.758007,1.158986,-0.210082,0.815464,-0.561048,0.229669,0.211909,
7.476327,0.974851,-1.948032,1.121283,1.900295,-2.962201,1.104000,-0.315304,0.358249,-0.579098,0.061074,0.248830,
7.684316,0.941828,-1.372206,0.722417,1.769318,-2.540019,1.172746,-0.091037,-0.061851,-0.326582,0.129027,0.267296,
7.989650,0.853589,-1.874542,0.681364,1.414545,-2.369846,1.323501,-0.345063,-0.170978,-0.459892,0.247389,0.270050,
8.303333,1.141992,-2.063541,1.083327,1.148009,-2.215189,1.078066,-0.272182,0.151283,-0.446303,0.310589,0.240548,
8.192588,0.950448,-1.816607,0.877210,0.642182,-1.624097,0.020246,0.130237,-0.118203,-0.384488,0.199434,0.219294,
8.088726,0.456914,-1.350062,1.143358,0.640881,-1.940107,-0.284711,0.144066,-0.013331,-0.266974,0.149347,0.174122,
8.725821,-0.014150,-1.072809,0.407429,1.380402,-2.557128,-0.200960,0.145513,-0.337664,-0.224283,0.051348,0.197109,
7.707990,2.214351,-0.891963,-0.273421,0.306215,-2.142144,-0.039887,-0.205770,-0.822640,-0.210111,0.270609,0.234568,
8.455950,1.348118,-1.359838,-0.244464,1.433545,-3.261934,0.455154,-0.568329,-0.553461,-0.285190,0.061700,0.317759,
7.465025,1.255022,-1.475482,0.293292,1.213724,-2.333658,-0.325444,-0.373791,-0.503399,-0.532180,0.038828,0.259071,
8.167195,0.220662,-1.098485,-0.023217,1.577470,-2.836925,0.204402,-0.201745,-0.664453,-0.311552,-0.014501,0.274982,
7.271683,0.836826,-1.453063,0.450353,0.359418,-1.839125,-0.619347,0.031732,-0.441315,-0.466368,0.153885,0.240467,
7.713364,0.664755,-0.910555,-0.280704,1.591284,-3.186904,1.108181,-0.766360,-0.697238,-0.001451,0.042935,0.315207,
7.690845,1.002595,-0.841843,-0.263477,1.560376,-3.447205,1.213142,-0.957902,-0.451306,0.156562,0.057687,0.312585,
7.361091,1.491471,-1.121140,0.252454,1.299103,-2.910566,-0.248083,-0.322445,0.029478,-0.216428,-0.046019,0.203719,
8.116959,1.462923,-1.221196,0.238954,2.140163,-3.209902,0.036758,-0.322178,0.011082,-0.122647,-0.092490,0.286526,
7.932398,2.003120,-0.766985,0.133613,2.291232,-3.469828,0.360662,-0.489032,-0.163484,-0.104859,-0.184144,0.301381,
7.840023,1.924455,-0.586646,0.292166,2.372556,-3.254648,0.359662,-0.437346,-0.215753,0.060812,-0.019908,0.321885,
7.265039,2.104673,-0.915562,0.903340,1.652814,-2.152855,-0.547752,-0.144828,-0.472223,-0.182274,0.149622,0.257895,
8.093252,1.198840,-0.396356,1.048436,2.235765,-2.961536,-0.010423,-0.312757,-0.035061,0.016061,0.040920,0.262392,
8.224670,1.016046,-0.433933,1.222110,1.906051,-2.725356,-0.476793,-0.160124,-0.043990,-0.103701,0.073513,0.238299,
7.535274,1.845739,-0.637153,1.565637,1.314176,-2.517742,-0.941193,0.076283,-0.098470,-0.211376,0.168044,0.254092,
8.021664,1.296998,-0.283555,1.529290,1.720619,-3.159614,-0.453682,-0.087104,0.156257,-0.118007,0.091793,0.258212,
8.038642,1.084546,-0.131907,1.315323,1.801979,-3.294224,-0.346352,-0.132267,0.134285,-0.068210,-0.018195,0.237932,
8.269658,1.113568,-0.301261,1.375844,1.918142,-3.415177,-0.187727,-0.309951,-0.079139,-0.219092,-0.043131,0.248513,
7.299935,1.546090,-0.380188,1.636558,0.818169,-2.095880,-1.350669,-0.078820,-0.410805,-0.443078,0.068090,0.204876,
7.609750,0.641537,0.388786,1.664616,0.705698,-1.887620,-1.296016,-0.116517,-0.340581,-0.401528,0.115983,0.198528,
7.662760,0.632097,0.492059,1.535532,1.009618,-2.098553,-1.357175,-0.182019,-0.420157,-0.398551,0.108318,0.198684,
7.510954,1.209775,0.372806,1.571069,1.016244,-1.950941,-1.813284,-0.198254,-0.353123,-0.377426,0.044519,0.166497,
7.480492,1.425331,-0.275972,2.014611,1.497677,-2.509764,-1.292856,-0.373094,-0.238659,-0.349790,0.091470,0.218956,
7.445150,1.177193,-0.376726,1.899751,1.814066,-3.287661,-0.951511,-0.662916,-0.168901,-0.383748,0.009003,0.232475,
8.601209,0.847467,-0.403896,1.729122,2.856041,-3.989918,-0.259965,-0.561783,-0.208213,-0.252652,-0.232512,0.277982,
6.817435,1.826266,-0.189917,1.997554,1.303292,-2.206283,-1.567621,-0.336099,-0.374076,-0.461136,-0.027355,0.180720,
7.601960,0.947452,-0.338085,2.888719,1.217710,-2.653428,-1.377831,-0.753369,-0.172739,-0.528058,-0.022165,0.145780,
8.005532,0.449607,-0.025885,3.052351,1.190050,-2.834349,-1.168014,-0.715671,-0.256380,-0.508781,-0.067434,0.119640,
7.300343,1.090040,0.082885,2.938897,0.912229,-2.580433,-1.697110,-0.879043,-0.282736,-0.516397,-0.077172,0.106060,
7.019476,1.520128,0.515660,2.964959,1.111557,-2.351486,-1.716614,-0.763008,-0.336342,-0.477972,-0.061179,0.109085,
7.146934,1.570591,0.543400,3.303499,1.244254,-2.371498,-1.362979,-0.823207,-0.417393,-0.542551,-0.041847,0.090462,
8.268575,0.566065,0.559912,4.078347,1.192779,-2.367243,0.119809,-0.510524,-0.770561,-0.613546,0.121847,0.060958,
6.338953,1.741861,1.110834,3.375865,1.122366,-1.384233,-0.231052,-0.234678,-0.998472,-0.418083,0.290350,0.145061,
7.489104,1.044504,0.619451,3.756003,0.936362,-1.362402,0.962601,0.154239,-0.617712,-0.467774,0.472506,0.216255,
7.196780,1.092583,0.514929,3.957246,1.711169,-0.823592,0.625168,0.048403,-0.313414,0.052945,0.736687,0.263218,
7.305677,1.330370,0.509941,4.033793,2.393787,-0.594438,-0.138722,-0.491078,0.112122,0.253855,0.526939,0.193739,
6.452338,1.723158,1.055226,3.840162,2.578728,-0.130287,-0.384306,-0.384635,0.065135,0.322962,0.509991,0.192947,
7.218878,1.738901,0.913065,3.626685,2.320508,-0.129313,0.453372,-0.563514,-0.431181,0.133140,0.621795,0.224812,
6.456412,1.819132,1.122594,3.908149,2.335175,-0.448365,0.138277,-0.060183,-0.582155,0.237239,0.776716,0.285453,
6.979499,1.019785,0.772068,4.608157,2.274073,-1.001034,0.112226,-0.367535,-0.417850,0.122794,0.789611,0.255030,
6.176381,1.423163,0.936909,4.047616,2.369945,-0.757259,-0.339174,-0.126676,-0.124940,0.279775,0.666542,0.257197,
6.897957,0.772697,0.640208,4.550914,2.040657,-1.151262,0.195158,-0.327499,-0.026780,0.184812,0.691085,0.227013,
6.177406,1.425642,1.346963,4.282744,2.286268,-0.550134,0.046962,-0.065801,0.009366,0.500330,0.750463,0.229127,
6.189106,1.987542,1.417681,3.816882,2.269398,-0.519776,0.428745,0.480339,-0.306258,0.309972,0.723750,0.281752,
6.414243,1.880686,1.224413,4.181913,3.118093,0.014024,0.364256,0.346395,0.397043,0.417003,0.491923,0.184820,
5.742077,2.119542,1.523466,4.017769,3.218597,0.406578,0.157001,0.097952,0.215098,0.468546,0.495678,0.159849,
6.226135,2.202496,1.859834,4.534797,2.893480,-0.430254,-0.054537,-0.098990,0.202401,0.530055,0.513280,0.156882,
5.739854,2.644522,2.243418,4.081938,2.564176,-0.239732,-0.049274,0.376869,-0.021831,0.375071,0.434460,0.180393,
5.626064,2.556592,2.196027,3.919606,2.367108,0.106693,0.558434,0.447661,-0.336618,0.380609,0.560254,0.191533,
5.521212,2.183777,2.136534,4.159336,2.381002,0.079866,0.695524,0.233055,-0.520286,0.397084,0.685126,0.190723,
5.039099,1.995020,2.702455,4.815053,2.451906,-0.124399,0.683532,0.613081,-0.336794,0.241319,0.583567,0.153198,
5.448652,1.761170,2.702056,5.227930,2.192638,-0.664309,0.653416,0.748467,-0.355967,0.097318,0.614820,0.187814,
4.459215,2.301202,2.618299,4.119320,2.367833,0.157021,0.431285,0.551381,-0.260267,0.043794,0.642723,0.175731,
4.761896,2.023568,2.541677,4.700234,3.000261,0.419009,0.430990,0.360693,-0.120183,0.330656,0.559476,0.126801,
4.555581,1.946229,2.645430,4.748508,3.503375,1.231430,1.011336,0.706707,0.546824,0.790659,0.387014,0.055520,
4.470581,1.574401,1.919879,4.252930,3.562001,2.020959,1.953638,1.156218,0.441924,0.842538,0.448562,0.102322,
5.814072,0.942566,1.437460,4.529450,3.143596,2.065809,1.495161,0.242805,0.679393,1.011950,0.605467,0.077776,
4.913265,2.038370,1.923458,4.196136,3.617408,1.802450,0.863368,0.412112,0.563717,0.977819,0.555919,0.097785,
5.740347,2.415785,1.964163,4.831538,3.389996,0.700849,0.742201,0.217472,0.163637,0.899178,0.635491,0.126649,
4.278445,3.371569,2.929447,3.022881,2.641030,1.450990,0.566292,0.338147,0.469297,0.792508,0.512803,0.147346,
4.824552,3.726516,3.393986,3.380001,3.593787,2.020848,0.200579,1.819882,0.800049,0.879879,0.329944,0.099329,
4.556253,3.929552,3.212246,2.756117,3.185121,2.037248,0.327549,0.488629,0.544882,0.757289,0.413990,0.121368,
4.480852,3.800357,3.090578,2.655125,2.538213,1.288503,0.342361,0.164674,0.254724,0.634326,0.496654,0.160851,
4.057580,3.730505,3.277017,3.054904,2.187827,1.208983,0.711349,0.602482,0.448659,0.527088,0.467101,0.138316,
4.519734,4.396597,3.305855,3.204105,2.110167,0.946037,1.012271,0.759598,0.481847,0.702428,0.314179,0.134204,
3.819304,3.645747,3.180567,2.891239,2.168066,1.614140,1.416161,0.714730,0.859883,0.688919,0.283882,0.100815,
3.413619,2.867398,2.613320,2.650414,2.208214,1.829145,1.513919,0.809846,0.981257,0.545576,0.367065,0.096242,
3.349183,2.855417,2.596329,2.511176,2.019897,1.683270,1.229465,0.645772,1.038913,0.706317,0.485907,0.117378,
3.638244,3.676952,2.928140,2.821992,2.504945,2.051189,1.122836,0.486935,1.068025,0.710039,0.391080,0.121202,
3.341845,3.159849,2.884278,2.646758,2.318405,2.001153,1.405721,1.040873,1.062820,0.708580,0.398409,0.124233,
3.825444,3.970515,3.584679,3.124187,2.345837,2.544681,1.787238,0.825326,0.946545,0.870236,0.280242,0.127061,
3.461956,3.496521,3.480207,3.420796,2.760177,2.903901,2.355396,1.461709,1.018323,0.744579,0.311220,0.131945,
3.361752,3.486304,3.501351,3.761955,3.136169,3.326195,2.529428,1.715565,1.198127,0.718595,0.355853,0.156507,
3.356631,3.289438,3.149268,3.362321,3.144329,2.929571,2.532964,1.918215,1.211312,0.662742,0.241401,0.149742,
3.448192,3.581097,3.281166,3.671951,3.505735,2.949073,2.558893,1.935985,1.514036,0.850170,0.218274,0.162516,
3.449565,3.316493,3.372302,3.678068,3.826258,2.910490,2.061155,1.569534,1.583294,0.814975,0.251352,0.146413,
3.332033,3.403080,3.496261,3.785951,3.630090,2.871704,2.052539,1.857546,1.254402,0.673655,0.345944,0.147523,
3.174017,3.485756,3.333759,3.370801,3.593999,3.349407,2.143072,2.070798,0.881433,0.686816,0.379122,0.155026,
